University,year,Rank,Score
HONG KONG BAPTIST UNIVERSITY,2003,510.0,2.0
HONG KONG BAPTIST UNIVERSITY,2004,548.0,2.0
HONG KONG BAPTIST UNIVERSITY,2005,564.0,2.0
HONG KONG BAPTIST UNIVERSITY,2006,644.0,2.0
HONG KONG BAPTIST UNIVERSITY,2007,828.0,1.0
HONG KONG BAPTIST UNIVERSITY,2008,642.0,2.0
HONG KONG BAPTIST UNIVERSITY,2009,638.0,3.0
HONG KONG BAPTIST UNIVERSITY,2010,687.0,3.0
HONG KONG BAPTIST UNIVERSITY,2011,789.0,2.0
HONG KONG BAPTIST UNIVERSITY,2012,648.0,4.0
HONG KONG BAPTIST UNIVERSITY,2013,602.0,6.0
HONG KONG BAPTIST UNIVERSITY,2014,564.0,7.0
HONG KONG BAPTIST UNIVERSITY,2015,565.0,8.0
HONG KONG BAPTIST UNIVERSITY,2016,521.0,9.0
HONG KONG BAPTIST UNIVERSITY,2017,537.0,8.0
HONG KONG POLYTECH UNIVERSITY,1999,631.0,0.0
HONG KONG POLYTECH UNIVERSITY,2000,434.0,2.0
HONG KONG POLYTECH UNIVERSITY,2001,356.0,5.0
HONG KONG POLYTECH UNIVERSITY,2002,339.0,5.0
HONG KONG POLYTECH UNIVERSITY,2003,234.0,11.0
HONG KONG POLYTECH UNIVERSITY,2004,251.0,11.0
HONG KONG POLYTECH UNIVERSITY,2005,244.0,14.0
HONG KONG POLYTECH UNIVERSITY,2006,288.0,11.0
HONG KONG POLYTECH UNIVERSITY,2007,311.0,11.0
HONG KONG POLYTECH UNIVERSITY,2008,453.0,6.0
HONG KONG POLYTECH UNIVERSITY,2009,396.0,9.0
HONG KONG POLYTECH UNIVERSITY,2010,422.0,9.0
HONG KONG POLYTECH UNIVERSITY,2011,433.0,10.0
HONG KONG POLYTECH UNIVERSITY,2012,449.0,10.0
HONG KONG POLYTECH UNIVERSITY,2013,389.0,16.0
HONG KONG POLYTECH UNIVERSITY,2014,397.0,16.0
HONG KONG POLYTECH UNIVERSITY,2015,432.0,14.0
HONG KONG POLYTECH UNIVERSITY,2016,442.0,15.0
HONG KONG POLYTECH UNIVERSITY,2017,401.0,15.0
HONG KONG SHUE YAN UNIVERSITY,2008,925.0,0.0
HONG KONG SHUE YAN UNIVERSITY,2009,939.0,0.0
HONG KONG SHUE YAN UNIVERSITY,2010,965.0,0.0
HONG KONG SHUE YAN UNIVERSITY,2011,986.0,0.0
HONG KONG SHUE YAN UNIVERSITY,2012,1034.0,0.0
HONG KONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,1999,55.0,40.0
HONG KONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,2000,58.0,52.0
HONG KONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,2001,58.0,65.0
HONG KONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,2002,52.0,75.0
HONG KONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,2003,57.0,72.0
HONG KONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,2004,58.0,74.0
HONG KONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,2005,66.0,69.0
HONG KONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,2006,61.0,78.0
HONG KONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,2007,62.0,83.0
HONG KONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,2008,79.0,83.0
HONG KONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,2009,82.0,84.0
HONG KONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,2010,81.0,99.0
HONG KONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,2011,78.0,114.0
HONG KONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,2012,78.0,122.0
HONG KONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,2013,71.0,151.0
HONG KONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,2014,68.0,162.0
HONG KONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,2015,60.0,191.0
HONG KONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,2016,65.0,187.0
HONG KONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,2017,62.0,158.0
HONGIK UNIVERSITY,2006,795.0,1.0
HONGIK UNIVERSITY,2007,828.0,1.0
HONGIK UNIVERSITY,2008,903.0,1.0
HONGIK UNIVERSITY,2009,921.0,1.0
HONGIK UNIVERSITY,2010,955.0,1.0
HONGIK UNIVERSITY,2016,1117.0,1.0
HONGIK UNIVERSITY,2017,1083.0,1.0
HOSEI UNIVERSITY,2009,853.0,1.0
HOSEI UNIVERSITY,2010,889.0,1.0
HOSEI UNIVERSITY,2011,916.0,1.0
HOSEI UNIVERSITY,2012,847.0,2.0
HOSEI UNIVERSITY,2013,557.0,7.0
HOSEI UNIVERSITY,2014,569.0,7.0
HOSEI UNIVERSITY,2015,582.0,7.0
HOSEI UNIVERSITY,2016,590.0,7.0
HOSEI UNIVERSITY,2017,570.0,7.0
HOSEO UNIVERSITY,2000,699.0,0.0
HOSEO UNIVERSITY,2001,701.0,1.0
HOSEO UNIVERSITY,2002,720.0,1.0
HOSEO UNIVERSITY,2003,749.0,1.0
HOSEO UNIVERSITY,2004,789.0,1.0
HOSEO UNIVERSITY,2005,858.0,0.0
HOSEO UNIVERSITY,2014,1058.0,1.0
HOSEO UNIVERSITY,2015,1115.0,1.0
HOSEO UNIVERSITY,2016,1126.0,1.0
HOSEO UNIVERSITY,2017,1095.0,1.0
HOUSTON BAPTIST UNIVERSITY,2008,865.0,1.0
HOUSTON BAPTIST UNIVERSITY,2009,892.0,1.0
HOUSTON BAPTIST UNIVERSITY,2010,933.0,1.0
HOUSTON BAPTIST UNIVERSITY,2011,959.0,1.0
HOUSTON BAPTIST UNIVERSITY,2012,806.0,2.0
HOUSTON BAPTIST UNIVERSITY,2013,969.0,1.0
HOUSTON BAPTIST UNIVERSITY,2014,967.0,1.0
HOUSTON BAPTIST UNIVERSITY,2015,999.0,1.0
HOUSTON BAPTIST UNIVERSITY,2016,1020.0,1.0
HOWARD UNIVERSITY,2002,489.0,2.0
HOWARD UNIVERSITY,2003,501.0,2.0
HOWARD UNIVERSITY,2004,539.0,2.0
HOWARD UNIVERSITY,2005,495.0,3.0
HOWARD UNIVERSITY,2006,516.0,3.0
HOWARD UNIVERSITY,2007,812.0,1.0
HOWARD UNIVERSITY,2008,887.0,1.0
HOWARD UNIVERSITY,2009,908.0,1.0
HOWARD UNIVERSITY,2010,766.0,2.0
HOWARD UNIVERSITY,2011,601.0,5.0
HOWARD UNIVERSITY,2012,620.0,5.0
HOWARD UNIVERSITY,2013,647.0,5.0
HOWARD UNIVERSITY,2014,646.0,5.0
HOWARD UNIVERSITY,2015,590.0,7.0
HOWARD UNIVERSITY,2016,714.0,4.0
HOWARD UNIVERSITY,2017,669.0,4.0
HUAZHONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,2007,831.0,1.0
HUAZHONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,2008,905.0,1.0
HUAZHONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,2009,924.0,1.0
HUAZHONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,2010,659.0,3.0
HUAZHONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,2011,612.0,4.0
HUAZHONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,2012,669.0,3.0
HUAZHONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,2013,625.0,5.0
HUAZHONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,2014,631.0,6.0
HUAZHONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,2015,712.0,4.0
HUAZHONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,2016,790.0,3.0
HUAZHONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,2017,745.0,3.0
HUMBOLDT UNIVERSITY OF BERLIN,1999,115.0,18.0
HUMBOLDT UNIVERSITY OF BERLIN,2000,112.0,23.0
HUMBOLDT UNIVERSITY OF BERLIN,2001,89.0,39.0
HUMBOLDT UNIVERSITY OF BERLIN,2002,90.0,43.0
HUMBOLDT UNIVERSITY OF BERLIN,2003,95.0,39.0
HUMBOLDT UNIVERSITY OF BERLIN,2004,100.0,40.0
HUMBOLDT UNIVERSITY OF BERLIN,2005,106.0,41.0
HUMBOLDT UNIVERSITY OF BERLIN,2006,100.0,48.0
HUMBOLDT UNIVERSITY OF BERLIN,2007,134.0,39.0
HUMBOLDT UNIVERSITY OF BERLIN,2008,135.0,45.0
HUMBOLDT UNIVERSITY OF BERLIN,2009,126.0,57.0
HUMBOLDT UNIVERSITY OF BERLIN,2010,123.0,62.0
HUMBOLDT UNIVERSITY OF BERLIN,2011,159.0,50.0
HUMBOLDT UNIVERSITY OF BERLIN,2012,174.0,49.0
HUMBOLDT UNIVERSITY OF BERLIN,2013,168.0,57.0
HUMBOLDT UNIVERSITY OF BERLIN,2014,156.0,63.0
HUMBOLDT UNIVERSITY OF BERLIN,2015,130.0,86.0
HUMBOLDT UNIVERSITY OF BERLIN,2016,134.0,87.0
HUMBOLDT UNIVERSITY OF BERLIN,2017,118.0,84.0
HUNAN UNIVERSITY,2010,997.0,0.0
HUNAN UNIVERSITY,2011,1015.0,0.0
HUNAN UNIVERSITY,2012,965.0,1.0
HUNAN UNIVERSITY,2013,919.0,1.0
HUNAN UNIVERSITY,2014,935.0,1.0
HUNAN UNIVERSITY,2015,937.0,2.0
HUNAN UNIVERSITY,2016,880.0,2.0
HUNAN UNIVERSITY,2017,895.0,2.0
IDAHO STATE UNIVERSITY,2005,508.0,3.0
IDAHO STATE UNIVERSITY,2006,457.0,4.0
IDAHO STATE UNIVERSITY,2007,487.0,4.0
IDAHO STATE UNIVERSITY,2008,487.0,5.0
IDAHO STATE UNIVERSITY,2009,513.0,5.0
IDAHO STATE UNIVERSITY,2010,737.0,2.0
IDAHO STATE UNIVERSITY,2011,959.0,1.0
IDAHO STATE UNIVERSITY,2012,979.0,1.0
IE UNIVERSITY,2012,999.0,1.0
IE UNIVERSITY,2013,1051.0,1.0
IE UNIVERSITY,2014,891.0,2.0
IE UNIVERSITY,2015,911.0,2.0
IE UNIVERSITY,2016,639.0,6.0
IE UNIVERSITY,2017,632.0,5.0
IFAU INSTITUTE FOR EVALUATION OF LABOUR MARKET AND EDUCATION POLICY,2001,559.0,1.0
IFAU INSTITUTE FOR EVALUATION OF LABOUR MARKET AND EDUCATION POLICY,2002,577.0,1.0
IFAU INSTITUTE FOR EVALUATION OF LABOUR MARKET AND EDUCATION POLICY,2003,476.0,2.0
IFAU INSTITUTE FOR EVALUATION OF LABOUR MARKET AND EDUCATION POLICY,2004,510.0,2.0
IFAU INSTITUTE FOR EVALUATION OF LABOUR MARKET AND EDUCATION POLICY,2005,533.0,2.0
IFAU INSTITUTE FOR EVALUATION OF LABOUR MARKET AND EDUCATION POLICY,2006,719.0,1.0
IFAU INSTITUTE FOR EVALUATION OF LABOUR MARKET AND EDUCATION POLICY,2007,750.0,1.0
IFAU INSTITUTE FOR EVALUATION OF LABOUR MARKET AND EDUCATION POLICY,2012,610.0,5.0
IFAU INSTITUTE FOR EVALUATION OF LABOUR MARKET AND EDUCATION POLICY,2013,565.0,7.0
IFAU INSTITUTE FOR EVALUATION OF LABOUR MARKET AND EDUCATION POLICY,2014,481.0,11.0
IFAU INSTITUTE FOR EVALUATION OF LABOUR MARKET AND EDUCATION POLICY,2015,426.0,14.0
IFAU INSTITUTE FOR EVALUATION OF LABOUR MARKET AND EDUCATION POLICY,2016,335.0,24.0
IFAU INSTITUTE FOR EVALUATION OF LABOUR MARKET AND EDUCATION POLICY,2017,341.0,20.0
ILLINOIS STATE UNIVERSITY,1999,385.0,2.0
ILLINOIS STATE UNIVERSITY,2000,361.0,3.0
ILLINOIS STATE UNIVERSITY,2001,337.0,5.0
ILLINOIS STATE UNIVERSITY,2002,411.0,3.0
ILLINOIS STATE UNIVERSITY,2003,431.0,3.0
ILLINOIS STATE UNIVERSITY,2004,480.0,3.0
ILLINOIS STATE UNIVERSITY,2005,471.0,3.0
ILLINOIS STATE UNIVERSITY,2006,394.0,6.0
ILLINOIS STATE UNIVERSITY,2007,389.0,7.0
ILLINOIS STATE UNIVERSITY,2008,382.0,8.0
ILLINOIS STATE UNIVERSITY,2009,334.0,12.0
ILLINOIS STATE UNIVERSITY,2010,387.0,11.0
ILLINOIS STATE UNIVERSITY,2011,511.0,7.0
ILLINOIS STATE UNIVERSITY,2012,510.0,8.0
ILLINOIS STATE UNIVERSITY,2013,579.0,6.0
ILLINOIS STATE UNIVERSITY,2014,868.0,2.0
ILLINOIS STATE UNIVERSITY,2015,890.0,2.0
ILLINOIS STATE UNIVERSITY,2016,892.0,2.0
IMPERIAL COLLEGE LONDON,1999,249.0,5.0
IMPERIAL COLLEGE LONDON,2000,221.0,9.0
IMPERIAL COLLEGE LONDON,2001,239.0,10.0
IMPERIAL COLLEGE LONDON,2002,277.0,8.0
IMPERIAL COLLEGE LONDON,2003,267.0,9.0
IMPERIAL COLLEGE LONDON,2004,283.0,9.0
IMPERIAL COLLEGE LONDON,2005,275.0,11.0
IMPERIAL COLLEGE LONDON,2006,176.0,24.0
IMPERIAL COLLEGE LONDON,2007,113.0,47.0
IMPERIAL COLLEGE LONDON,2008,114.0,55.0
IMPERIAL COLLEGE LONDON,2009,84.0,83.0
IMPERIAL COLLEGE LONDON,2010,87.0,93.0
IMPERIAL COLLEGE LONDON,2011,90.0,95.0
IMPERIAL COLLEGE LONDON,2012,110.0,87.0
IMPERIAL COLLEGE LONDON,2013,104.0,100.0
IMPERIAL COLLEGE LONDON,2014,123.0,87.0
IMPERIAL COLLEGE LONDON,2015,122.0,91.0
IMPERIAL COLLEGE LONDON,2016,104.0,115.0
IMPERIAL COLLEGE LONDON,2017,102.0,99.0
IMT INSTITUTE FOR ADVANCED STUDIES LUCCA,2008,925.0,0.0
IMT INSTITUTE FOR ADVANCED STUDIES LUCCA,2009,939.0,0.0
IMT INSTITUTE FOR ADVANCED STUDIES LUCCA,2010,965.0,0.0
IMT INSTITUTE FOR ADVANCED STUDIES LUCCA,2011,986.0,0.0
IMT INSTITUTE FOR ADVANCED STUDIES LUCCA,2012,731.0,3.0
IMT INSTITUTE FOR ADVANCED STUDIES LUCCA,2013,772.0,3.0
IMT INSTITUTE FOR ADVANCED STUDIES LUCCA,2014,797.0,3.0
IMT INSTITUTE FOR ADVANCED STUDIES LUCCA,2015,810.0,3.0
IMT INSTITUTE FOR ADVANCED STUDIES LUCCA,2016,834.0,3.0
IMT INSTITUTE FOR ADVANCED STUDIES LUCCA,2017,1105.0,0.0
INDIAN INSTITUTE OF TECHNOLOGY,2011,847.0,1.0
INDIAN INSTITUTE OF TECHNOLOGY,2012,870.0,1.0
INDIAN INSTITUTE OF TECHNOLOGY,2013,912.0,1.0
INDIAN INSTITUTE OF TECHNOLOGY,2014,929.0,1.0
INDIAN INSTITUTE OF TECHNOLOGY,2015,951.0,1.0
INDIANA UNIVERSITY,1999,47.0,47.0
INDIANA UNIVERSITY,2000,49.0,60.0
INDIANA UNIVERSITY,2001,48.0,77.0
INDIANA UNIVERSITY,2002,58.0,69.0
INDIANA UNIVERSITY,2003,56.0,74.0
INDIANA UNIVERSITY,2004,66.0,64.0
INDIANA UNIVERSITY,2005,70.0,65.0
INDIANA UNIVERSITY,2006,83.0,59.0
INDIANA UNIVERSITY,2007,83.0,65.0
INDIANA UNIVERSITY,2008,73.0,86.0
INDIANA UNIVERSITY,2009,72.0,99.0
INDIANA UNIVERSITY,2010,61.0,129.0
INDIANA UNIVERSITY,2011,55.0,152.0
INDIANA UNIVERSITY,2012,41.0,179.0
INDIANA UNIVERSITY,2013,36.0,210.0
INDIANA UNIVERSITY,2014,33.0,237.0
INDIANA UNIVERSITY,2015,42.0,224.0
INDIANA UNIVERSITY,2016,55.0,215.0
INDIANA UNIVERSITY,2017,56.0,172.0
INDIANA UNIVERSITY BLOOMINGTON,2010,638.0,3.0
INDIANA UNIVERSITY BLOOMINGTON,2011,680.0,3.0
INDIANA UNIVERSITY BLOOMINGTON,2012,696.0,3.0
INDIANA UNIVERSITY BLOOMINGTON,2013,197.0,46.0
INDIANA UNIVERSITY BLOOMINGTON,2014,206.0,46.0
INDIANA UNIVERSITY BLOOMINGTON,2015,223.0,43.0
INDIANA UNIVERSITY BLOOMINGTON,2016,237.0,43.0
INDIANA UNIVERSITY BLOOMINGTON,2017,206.0,43.0
INDIANA UNIVERSITY KOKOMO,2007,773.0,1.0
INDIANA UNIVERSITY KOKOMO,2008,851.0,1.0
INDIANA UNIVERSITY KOKOMO,2009,882.0,1.0
INDIANA UNIVERSITY KOKOMO,2010,913.0,1.0
INDIANA UNIVERSITY KOKOMO,2011,940.0,1.0
INDIANA UNIVERSITY OF PENNSYLVANIA,2006,779.0,1.0
INDIANA UNIVERSITY OF PENNSYLVANIA,2007,814.0,1.0
INDIANA UNIVERSITY OF PENNSYLVANIA,2008,889.0,1.0
INDIANA UNIVERSITY OF PENNSYLVANIA,2009,911.0,1.0
INDIANA UNIVERSITY OF PENNSYLVANIA,2010,947.0,1.0
INDIANA UNIVERSITY-PURDUE UNIVERSITY INDIANAPOLIS,1999,185.0,9.0
INDIANA UNIVERSITY-PURDUE UNIVERSITY INDIANAPOLIS,2000,172.0,12.0
INDIANA UNIVERSITY-PURDUE UNIVERSITY INDIANAPOLIS,2001,212.0,12.0
INDIANA UNIVERSITY-PURDUE UNIVERSITY INDIANAPOLIS,2002,231.0,12.0
INDIANA UNIVERSITY-PURDUE UNIVERSITY INDIANAPOLIS,2003,230.0,12.0
INDIANA UNIVERSITY-PURDUE UNIVERSITY INDIANAPOLIS,2004,215.0,14.0
INDIANA UNIVERSITY-PURDUE UNIVERSITY INDIANAPOLIS,2005,209.0,17.0
INDIANA UNIVERSITY-PURDUE UNIVERSITY INDIANAPOLIS,2006,180.0,23.0
INDIANA UNIVERSITY-PURDUE UNIVERSITY INDIANAPOLIS,2007,221.0,20.0
INDIANA UNIVERSITY-PURDUE UNIVERSITY INDIANAPOLIS,2008,189.0,29.0
INDIANA UNIVERSITY-PURDUE UNIVERSITY INDIANAPOLIS,2009,197.0,30.0
INDIANA UNIVERSITY-PURDUE UNIVERSITY INDIANAPOLIS,2010,228.0,28.0
INDIANA UNIVERSITY-PURDUE UNIVERSITY INDIANAPOLIS,2011,269.0,24.0
INDIANA UNIVERSITY-PURDUE UNIVERSITY INDIANAPOLIS,2012,251.0,28.0
INDIANA UNIVERSITY-PURDUE UNIVERSITY INDIANAPOLIS,2013,374.0,17.0
INDIANA UNIVERSITY-PURDUE UNIVERSITY INDIANAPOLIS,2014,394.0,17.0
INDIANA UNIVERSITY-PURDUE UNIVERSITY INDIANAPOLIS,2015,371.0,19.0
INDIANA UNIVERSITY-PURDUE UNIVERSITY INDIANAPOLIS,2016,389.0,19.0
INDIANA UNIVERSITY-PURDUE UNIVERSITY INDIANAPOLIS,2017,427.0,13.0
INHA UNIVERSITY,2006,858.0,0.0
INHA UNIVERSITY,2007,888.0,0.0
INHA UNIVERSITY,2008,974.0,0.0
INHA UNIVERSITY,2009,988.0,0.0
INHA UNIVERSITY,2010,1014.0,0.0
INHA UNIVERSITY,2013,1018.0,1.0
INHA UNIVERSITY,2014,1028.0,1.0
INHA UNIVERSITY,2015,1057.0,1.0
INHA UNIVERSITY,2016,898.0,2.0
INHA UNIVERSITY,2017,854.0,2.0
INSEAD,1999,131.0,15.0
INSEAD,2000,124.0,20.0
INSEAD,2001,115.0,28.0
INSEAD,2002,94.0,41.0
INSEAD,2003,97.0,38.0
INSEAD,2004,89.0,48.0
INSEAD,2005,88.0,51.0
INSEAD,2006,101.0,48.0
INSEAD,2007,126.0,41.0
INSEAD,2008,140.0,44.0
INSEAD,2009,144.0,46.0
INSEAD,2010,175.0,40.0
INSEAD,2011,172.0,45.0
INSEAD,2012,188.0,43.0
INSEAD,2013,170.0,57.0
INSEAD,2014,171.0,57.0
INSEAD,2015,150.0,72.0
INSEAD,2016,142.0,83.0
INSEAD,2017,132.0,76.0
INSPER,2010,667.0,3.0
INSPER,2011,703.0,3.0
INSPER,2012,713.0,3.0
INSPER,2013,641.0,5.0
INSPER,2014,550.0,8.0
INSPER,2015,522.0,9.0
INSPER,2016,498.0,10.0
INSPER,2017,469.0,10.0
INSTITUT NATIONAL DE LA RECHERCHE AGRONOMIQUE,2013,298.0,25.0
INSTITUT NATIONAL DE LA RECHERCHE AGRONOMIQUE,2014,316.0,25.0
INSTITUT NATIONAL DE LA RECHERCHE AGRONOMIQUE,2015,330.0,25.0
INSTITUT NATIONAL DE LA RECHERCHE AGRONOMIQUE,2016,329.0,25.0
INSTITUT NATIONAL DE LA RECHERCHE AGRONOMIQUE,2017,307.0,25.0
"INSTITUTE FOR ECONOMIC ANALYSIS, BARCELONA",2008,925.0,0.0
"INSTITUTE FOR ECONOMIC ANALYSIS, BARCELONA",2009,939.0,0.0
"INSTITUTE FOR ECONOMIC ANALYSIS, BARCELONA",2010,965.0,0.0
"INSTITUTE FOR ECONOMIC ANALYSIS, BARCELONA",2011,512.0,7.0
"INSTITUTE FOR ECONOMIC ANALYSIS, BARCELONA",2012,487.0,8.0
"INSTITUTE FOR ECONOMIC ANALYSIS, BARCELONA",2013,527.0,8.0
"INSTITUTE FOR ECONOMIC ANALYSIS, BARCELONA",2014,464.0,11.0
"INSTITUTE FOR ECONOMIC ANALYSIS, BARCELONA",2015,445.0,14.0
"INSTITUTE FOR ECONOMIC ANALYSIS, BARCELONA",2016,423.0,16.0
"INSTITUTE FOR ECONOMIC ANALYSIS, BARCELONA",2017,407.0,14.0
INSTITUTO TECNOLOGICO AUTONOMO DE MEXICO,1999,150.0,12.0
INSTITUTO TECNOLOGICO AUTONOMO DE MEXICO,2000,167.0,13.0
INSTITUTO TECNOLOGICO AUTONOMO DE MEXICO,2001,153.0,18.0
INSTITUTO TECNOLOGICO AUTONOMO DE MEXICO,2002,152.0,20.0
INSTITUTO TECNOLOGICO AUTONOMO DE MEXICO,2003,180.0,17.0
INSTITUTO TECNOLOGICO AUTONOMO DE MEXICO,2004,159.0,22.0
INSTITUTO TECNOLOGICO AUTONOMO DE MEXICO,2005,147.0,29.0
INSTITUTO TECNOLOGICO AUTONOMO DE MEXICO,2006,138.0,32.0
INSTITUTO TECNOLOGICO AUTONOMO DE MEXICO,2007,153.0,33.0
INSTITUTO TECNOLOGICO AUTONOMO DE MEXICO,2008,186.0,29.0
INSTITUTO TECNOLOGICO AUTONOMO DE MEXICO,2009,210.0,27.0
INSTITUTO TECNOLOGICO AUTONOMO DE MEXICO,2010,275.0,21.0
INSTITUTO TECNOLOGICO AUTONOMO DE MEXICO,2011,313.0,18.0
INSTITUTO TECNOLOGICO AUTONOMO DE MEXICO,2012,305.0,21.0
INSTITUTO TECNOLOGICO AUTONOMO DE MEXICO,2013,259.0,31.0
INSTITUTO TECNOLOGICO AUTONOMO DE MEXICO,2014,304.0,27.0
INSTITUTO TECNOLOGICO AUTONOMO DE MEXICO,2015,283.0,33.0
INSTITUTO TECNOLOGICO AUTONOMO DE MEXICO,2016,301.0,31.0
INSTITUTO TECNOLOGICO AUTONOMO DE MEXICO,2017,321.0,23.0
INSTITUTO UNIVERSITARIO DE LISBOA,2012,855.0,2.0
INSTITUTO UNIVERSITARIO DE LISBOA,2013,612.0,5.0
INSTITUTO UNIVERSITARIO DE LISBOA,2014,602.0,6.0
INSTITUTO UNIVERSITARIO DE LISBOA,2015,615.0,6.0
INSTITUTO UNIVERSITARIO DE LISBOA,2016,615.0,6.0
INSTITUTO UNIVERSITARIO DE LISBOA,2017,650.0,5.0
INTERDISCIPLINARY CENTER HERZLIYA,2011,509.0,7.0
INTERDISCIPLINARY CENTER HERZLIYA,2012,522.0,7.0
INTERDISCIPLINARY CENTER HERZLIYA,2013,543.0,7.0
INTERDISCIPLINARY CENTER HERZLIYA,2014,528.0,9.0
INTERDISCIPLINARY CENTER HERZLIYA,2015,545.0,9.0
INTERDISCIPLINARY CENTER HERZLIYA,2016,617.0,6.0
INTERDISCIPLINARY CENTER HERZLIYA,2017,599.0,6.0
"INTERNATIONAL ISLAMIC UNIVERSITY, ISLAMABAD",2005,813.0,0.0
"INTERNATIONAL ISLAMIC UNIVERSITY, ISLAMABAD",2006,843.0,0.0
"INTERNATIONAL ISLAMIC UNIVERSITY, ISLAMABAD",2007,874.0,0.0
"INTERNATIONAL ISLAMIC UNIVERSITY, ISLAMABAD",2008,963.0,0.0
"INTERNATIONAL ISLAMIC UNIVERSITY, ISLAMABAD",2009,976.0,0.0
INTERNATIONAL UNIVERSITY IN GERMANY,2007,585.0,2.0
INTERNATIONAL UNIVERSITY IN GERMANY,2008,633.0,2.0
INTERNATIONAL UNIVERSITY IN GERMANY,2009,662.0,2.0
INTERNATIONAL UNIVERSITY IN GERMANY,2010,705.0,2.0
INTERNATIONAL UNIVERSITY IN GERMANY,2011,744.0,2.0
INTERNATIONAL UNIVERSITY OF JAPAN,1999,266.0,5.0
INTERNATIONAL UNIVERSITY OF JAPAN,2000,305.0,5.0
INTERNATIONAL UNIVERSITY OF JAPAN,2001,354.0,5.0
INTERNATIONAL UNIVERSITY OF JAPAN,2002,360.0,4.0
INTERNATIONAL UNIVERSITY OF JAPAN,2003,692.0,1.0
INTERNATIONAL UNIVERSITY OF JAPAN,2008,665.0,2.0
INTERNATIONAL UNIVERSITY OF JAPAN,2009,691.0,2.0
INTERNATIONAL UNIVERSITY OF JAPAN,2010,731.0,2.0
INTERNATIONAL UNIVERSITY OF JAPAN,2011,627.0,4.0
INTERNATIONAL UNIVERSITY OF JAPAN,2012,637.0,4.0
INTERNATIONAL UNIVERSITY OF JAPAN,2013,864.0,2.0
INTERNATIONAL UNIVERSITY OF JAPAN,2014,825.0,2.0
INTERNATIONAL UNIVERSITY OF JAPAN,2015,847.0,2.0
INTERNATIONAL UNIVERSITY OF JAPAN,2016,1126.0,1.0
INTERNATIONAL UNIVERSITY OF JAPAN,2017,1095.0,1.0
IOWA STATE UNIVERSITY,1999,117.0,18.0
IOWA STATE UNIVERSITY,2000,113.0,23.0
IOWA STATE UNIVERSITY,2001,96.0,35.0
IOWA STATE UNIVERSITY,2002,104.0,35.0
IOWA STATE UNIVERSITY,2003,109.0,34.0
IOWA STATE UNIVERSITY,2004,110.0,36.0
IOWA STATE UNIVERSITY,2005,114.0,38.0
IOWA STATE UNIVERSITY,2006,127.0,35.0
IOWA STATE UNIVERSITY,2007,129.0,41.0
IOWA STATE UNIVERSITY,2008,109.0,56.0
IOWA STATE UNIVERSITY,2009,97.0,75.0
IOWA STATE UNIVERSITY,2010,103.0,80.0
IOWA STATE UNIVERSITY,2011,109.0,80.0
IOWA STATE UNIVERSITY,2012,121.0,79.0
IOWA STATE UNIVERSITY,2013,150.0,67.0
IOWA STATE UNIVERSITY,2014,217.0,44.0
IOWA STATE UNIVERSITY,2015,226.0,42.0
IOWA STATE UNIVERSITY,2016,217.0,48.0
IOWA STATE UNIVERSITY,2017,233.0,37.0
ISHINOMAKI SENSHU UNIVERSITY,2013,940.0,1.0
ISHINOMAKI SENSHU UNIVERSITY,2014,954.0,1.0
ISHINOMAKI SENSHU UNIVERSITY,2015,985.0,1.0
ISHINOMAKI SENSHU UNIVERSITY,2016,997.0,1.0
ISHINOMAKI SENSHU UNIVERSITY,2017,961.0,1.0
ISTANBUL BILGI UNIVERSITY,2002,779.0,0.0
ISTANBUL BILGI UNIVERSITY,2003,810.0,0.0
ISTANBUL BILGI UNIVERSITY,2004,845.0,0.0
ISTANBUL BILGI UNIVERSITY,2005,866.0,0.0
